Plot Title: 20775523,,,,,,
#,"Date Time, GMT-07:00","Low Range, μS/cm (LGR S/N: 20775523, SEN S/N: 20775523)","Full Range, μS/cm (LGR S/N: 20775523, SEN S/N: 20775523)","Temp, °C (LGR S/N: 20775523, SEN S/N: 20775523)",Coupler Detached (LGR S/N: 20775523),End Of File (LGR S/N: 20775523)
2320,2023-04-05T12:10:57Z,38.1,31.2,4.17,,
2321,2023-04-05T12:11:00Z,38.1,31.2,4.17,,
2322,2023-04-05T12:11:03Z,38.1,31.2,4.15,,
2323,2023-04-05T12:11:06Z,38,31.2,4.14,,
2324,2023-04-05T12:11:09Z,38,31.2,4.15,,
2325,2023-04-05T12:11:12Z,38.1,31.2,4.15,,
2326,2023-04-05T12:11:15Z,38,31.2,4.15,,
2327,2023-04-05T12:11:18Z,38.1,31.2,4.15,,
2328,2023-04-05T12:11:21Z,38,31.2,4.15,,
2329,2023-04-05T12:11:24Z,38.1,31.2,4.17,,
2330,2023-04-05T12:11:27Z,38,31.2,4.17,,
2331,2023-04-05T12:11:30Z,38.1,31.2,4.18,,
2332,2023-04-05T12:11:33Z,38,31.2,4.15,,
2333,2023-04-05T12:11:36Z,38,31.2,4.15,,
2334,2023-04-05T12:11:39Z,38,31.2,4.17,,
2335,2023-04-05T12:11:42Z,38,31.2,4.17,,
2336,2023-04-05T12:11:45Z,38.1,31.2,4.14,,
2337,2023-04-05T12:11:48Z,38,31.2,4.17,,
2338,2023-04-05T12:11:51Z,38.1,31.2,4.17,,
2339,2023-04-05T12:11:54Z,38.1,31.2,4.18,,
2340,2023-04-05T12:11:57Z,38,31.2,4.18,,
2341,2023-04-05T12:12:00Z,38,31.2,4.18,,
2342,2023-04-05T12:12:03Z,38.1,31.2,4.18,,
2343,2023-04-05T12:12:06Z,38,31.2,4.18,,
2344,2023-04-05T12:12:09Z,38.1,31.2,4.18,,
2345,2023-04-05T12:12:12Z,38,31.2,4.18,,
2346,2023-04-05T12:12:15Z,38,31.2,4.17,,
2347,2023-04-05T12:12:18Z,38,31.2,4.18,,
2348,2023-04-05T12:12:21Z,38,31.2,4.19,,
2349,2023-04-05T12:12:24Z,38,31.2,4.19,,
2350,2023-04-05T12:12:27Z,38.1,31.2,4.18,,
2351,2023-04-05T12:12:30Z,38,31.2,4.19,,
2352,2023-04-05T12:12:33Z,38,31.2,4.18,,
2353,2023-04-05T12:12:36Z,38.1,31.2,4.19,,
2354,2023-04-05T12:12:39Z,38,31.2,4.18,,
2355,2023-04-05T12:12:42Z,38.1,31.2,4.18,,
2356,2023-04-05T12:12:45Z,38,31.2,4.19,,
2357,2023-04-05T12:12:48Z,38,31.2,4.2,,
2358,2023-04-05T12:12:51Z,38,30.8,4.2,,
2359,2023-04-05T12:12:54Z,38,30.8,4.2,,
2360,2023-04-05T12:12:57Z,38.1,31.2,4.2,,
2361,2023-04-05T12:13:00Z,38,31.2,4.19,,
2362,2023-04-05T12:13:03Z,38,31.2,4.19,,
2363,2023-04-05T12:13:06Z,38.1,31.2,4.2,,
2364,2023-04-05T12:13:09Z,38,31.2,4.19,,
2365,2023-04-05T12:13:12Z,38,31.2,4.2,,
2366,2023-04-05T12:13:15Z,38.1,31.2,4.2,,
2367,2023-04-05T12:13:18Z,38,31.2,4.2,,
2368,2023-04-05T12:13:21Z,38,31.2,4.19,,
2369,2023-04-05T12:13:24Z,38.1,31.2,4.21,,
2370,2023-04-05T12:13:27Z,38,31.2,4.2,,
2371,2023-04-05T12:13:30Z,38,31.2,4.2,,
2372,2023-04-05T12:13:33Z,38,31.2,4.21,,
2373,2023-04-05T12:13:36Z,38,31.2,4.2,,
2374,2023-04-05T12:13:39Z,38.1,31.2,4.2,,
2375,2023-04-05T12:13:42Z,38.1,31.2,4.2,,
2376,2023-04-05T12:13:45Z,38.1,31.2,4.2,,
2377,2023-04-05T12:13:48Z,37.5,30.8,4.21,,
2378,2023-04-05T12:13:51Z,38,30.8,4.19,,
2379,2023-04-05T12:13:54Z,38,31.2,4.21,,
2380,2023-04-05T12:13:57Z,38,31.2,4.21,,
2381,2023-04-05T12:14:00Z,38,30.8,4.21,,
2382,2023-04-05T12:14:03Z,37.9,30.8,4.2,,
2383,2023-04-05T12:14:06Z,37.9,31.2,4.21,,
2384,2023-04-05T12:14:09Z,38,30.8,4.21,,
2385,2023-04-05T12:14:12Z,38,31.2,4.23,,
2386,2023-04-05T12:14:15Z,37.9,30.8,4.23,,
2387,2023-04-05T12:14:18Z,38,30.8,4.23,,
2388,2023-04-05T12:14:21Z,38,30.8,4.23,,
2389,2023-04-05T12:14:24Z,38,30.8,4.21,,
2390,2023-04-05T12:14:27Z,37.9,30.8,4.21,,
2391,2023-04-05T12:14:30Z,38,30.8,4.23,,
2392,2023-04-05T12:14:33Z,37.9,30.8,4.23,,
2393,2023-04-05T12:14:36Z,37.9,30.8,4.23,,
2394,2023-04-05T12:14:39Z,37.9,30.8,4.24,,
2395,2023-04-05T12:14:42Z,37.9,31.2,4.24,,
2396,2023-04-05T12:14:45Z,37.9,31.2,4.24,,
2397,2023-04-05T12:14:48Z,37.9,30.8,4.23,,
2398,2023-04-05T12:14:51Z,37.9,31.2,4.24,,
2399,2023-04-05T12:14:54Z,38,30.8,4.23,,
2400,2023-04-05T12:14:57Z,38,30.8,4.23,,
2401,2023-04-05T12:15:00Z,37.9,30.8,4.24,,
2402,2023-04-05T12:15:03Z,38,30.8,4.23,,
2403,2023-04-05T12:15:06Z,38,30.8,4.24,,
2404,2023-04-05T12:15:09Z,37.9,30.8,4.23,,
2405,2023-04-05T12:15:12Z,38,30.4,4.23,,
2406,2023-04-05T12:15:15Z,37.9,30.8,4.25,,
2407,2023-04-05T12:15:18Z,38,31.2,4.24,,
2408,2023-04-05T12:15:21Z,38,30.8,4.24,,
2409,2023-04-05T12:15:24Z,37.9,30.8,4.24,,
2410,2023-04-05T12:15:27Z,38,31.2,4.24,,
2411,2023-04-05T12:15:30Z,38,31.2,4.24,,
2412,2023-04-05T12:15:33Z,38,31.2,4.25,,
2413,2023-04-05T12:15:36Z,38,30.8,4.25,,
2414,2023-04-05T12:15:39Z,37.9,30.8,4.25,,
2415,2023-04-05T12:15:42Z,37.9,30.8,4.24,,
2416,2023-04-05T12:15:45Z,37.9,30.8,4.25,,
2417,2023-04-05T12:15:48Z,37.9,30.8,4.24,,
2418,2023-04-05T12:15:51Z,38,31.2,4.25,,
2419,2023-04-05T12:15:54Z,38,31.2,4.25,,
2420,2023-04-05T12:15:57Z,38,30.8,4.25,,
2421,2023-04-05T12:16:00Z,38,31.2,4.25,,
2422,2023-04-05T12:16:03Z,38,31.2,4.26,,
2423,2023-04-05T12:16:06Z,38,30.8,4.25,,
2424,2023-04-05T12:16:09Z,38,31.2,4.26,,
2425,2023-04-05T12:16:12Z,38,31.2,4.25,,
2426,2023-04-05T12:16:15Z,38,30.8,4.26,,
2427,2023-04-05T12:16:18Z,38,30.8,4.26,,
2428,2023-04-05T12:16:21Z,38,31.2,4.26,,
2429,2023-04-05T12:16:24Z,38,31.2,4.26,,
2430,2023-04-05T12:16:27Z,38,31.2,4.26,,
2431,2023-04-05T12:16:30Z,38,31.2,4.26,,
2432,2023-04-05T12:16:33Z,38,30.8,4.27,,
2433,2023-04-05T12:16:36Z,38,31.2,4.29,,
2434,2023-04-05T12:16:39Z,38,31.2,4.25,,
2435,2023-04-05T12:16:42Z,38,31.2,4.25,,
2436,2023-04-05T12:16:45Z,37.4,30.8,4.29,,
2437,2023-04-05T12:16:48Z,37.4,30.4,4.27,,
2438,2023-04-05T12:16:51Z,37.5,30.8,4.26,,
2439,2023-04-05T12:16:54Z,37.4,30.8,4.26,,
2440,2023-04-05T12:16:57Z,37.4,30.8,4.29,,
2441,2023-04-05T12:17:00Z,37.5,30.4,4.27,,
2442,2023-04-05T12:17:03Z,37.4,30.4,4.29,,
2443,2023-04-05T12:17:06Z,37.4,30.8,4.29,,
2444,2023-04-05T12:17:09Z,37.5,30.8,4.27,,
2445,2023-04-05T12:17:12Z,37.4,30.8,4.29,,
2446,2023-04-05T12:17:15Z,37.5,30.8,4.27,,
2447,2023-04-05T12:17:18Z,37.5,30.1,4.27,,
2448,2023-04-05T12:17:21Z,37.4,30.1,4.29,,
2449,2023-04-05T12:17:24Z,37.4,30.4,4.29,,
2450,2023-04-05T12:17:27Z,37.4,30.4,4.29,,
2451,2023-04-05T12:17:30Z,37.4,30.8,4.29,,
2452,2023-04-05T12:17:33Z,37.4,30.8,4.29,,
2453,2023-04-05T12:17:36Z,37.5,30.4,4.27,,
2454,2023-04-05T12:17:39Z,37.5,30.8,4.3,,
2455,2023-04-05T12:17:42Z,37.4,30.8,4.29,,
2456,2023-04-05T12:17:45Z,37.4,30.8,4.29,,
2457,2023-04-05T12:17:48Z,37.5,30.4,4.29,,
2458,2023-04-05T12:17:51Z,37.5,30.8,4.29,,
2459,2023-04-05T12:17:54Z,37.4,30.8,4.3,,
2460,2023-04-05T12:17:57Z,37.5,30.8,4.29,,
2461,2023-04-05T12:18:00Z,37.4,30.8,4.3,,
2462,2023-04-05T12:18:03Z,37.4,30.8,4.29,,
2463,2023-04-05T12:18:06Z,37.4,30.8,4.3,,
2464,2023-04-05T12:18:09Z,37.5,30.8,4.3,,
2465,2023-04-05T12:18:12Z,37.4,30.1,4.32,,
2466,2023-04-05T12:18:15Z,37.4,30.4,4.3,,
2467,2023-04-05T12:18:18Z,37.4,30.4,4.3,,
2468,2023-04-05T12:18:21Z,37.4,30.8,4.3,,
2469,2023-04-05T12:18:24Z,37.5,30.8,4.31,,
2470,2023-04-05T12:18:27Z,37.5,30.8,4.31,,
2471,2023-04-05T12:18:30Z,37.5,30.8,4.32,,
2472,2023-04-05T12:18:33Z,37.4,30.8,4.31,,
2473,2023-04-05T12:18:36Z,37.4,30.4,4.31,,
2474,2023-04-05T12:18:39Z,37.4,30.8,4.31,,
2475,2023-04-05T12:18:42Z,37.5,30.4,4.32,,
2476,2023-04-05T12:18:45Z,37.4,30.8,4.32,,
2477,2023-04-05T12:18:48Z,37.5,30.8,4.31,,
2478,2023-04-05T12:18:51Z,37.5,30.8,4.31,,
2479,2023-04-05T12:18:54Z,37.4,30.8,4.31,,
2480,2023-04-05T12:18:57Z,37.5,30.8,4.32,,
2481,2023-04-05T12:19:00Z,37.5,30.8,4.31,,
2482,2023-04-05T12:19:03Z,37.5,30.8,4.32,,
2483,2023-04-05T12:19:06Z,37.5,30.4,4.31,,
2484,2023-04-05T12:19:09Z,37.5,30.8,4.33,,
2485,2023-04-05T12:19:12Z,37.4,30.4,4.32,,
2486,2023-04-05T12:19:15Z,37.5,30.8,4.33,,
2487,2023-04-05T12:19:18Z,37.4,30.8,4.32,,
2488,2023-04-05T12:19:21Z,37.4,30.8,4.33,,
2489,2023-04-05T12:19:24Z,37.4,30.8,4.31,,
2490,2023-04-05T12:19:27Z,37.5,30.8,4.33,,
2491,2023-04-05T12:19:30Z,37.5,30.8,4.32,,
2492,2023-04-05T12:19:33Z,37.5,30.8,4.33,,
2493,2023-04-05T12:19:36Z,37.4,30.8,4.33,,
2494,2023-04-05T12:19:39Z,37.6,30.8,4.32,,
2495,2023-04-05T12:19:42Z,37.6,30.8,4.32,,
2496,2023-04-05T12:19:45Z,37.5,30.8,4.32,,
2497,2023-04-05T12:19:48Z,37.5,30.8,4.32,,
2498,2023-04-05T12:19:51Z,37.5,30.8,4.33,,
2499,2023-04-05T12:19:54Z,37.5,30.8,4.32,,
2500,2023-04-05T12:19:57Z,37.5,30.8,4.33,,
2501,2023-04-05T12:20:00Z,37.7,30.8,4.34,,
2502,2023-04-05T12:20:03Z,37.5,30.8,4.33,,
2503,2023-04-05T12:20:06Z,37.5,30.4,4.34,,
2504,2023-04-05T12:20:09Z,37.7,30.8,4.33,,
2505,2023-04-05T12:20:12Z,37.4,30.8,4.33,,
2506,2023-04-05T12:20:15Z,37.5,30.8,4.34,,
2507,2023-04-05T12:20:18Z,37.5,30.8,4.33,,
2508,2023-04-05T12:20:21Z,37.5,30.8,4.34,,
2509,2023-04-05T12:20:24Z,37.5,30.8,4.33,,
2510,2023-04-05T12:20:27Z,37.5,30.8,4.34,,
2511,2023-04-05T12:20:30Z,37.5,30.8,4.34,,
2512,2023-04-05T12:20:33Z,37.5,30.8,4.36,,
2513,2023-04-05T12:20:36Z,37.5,30.4,4.33,,
2514,2023-04-05T12:20:39Z,37.5,30.8,4.36,,
2515,2023-04-05T12:20:42Z,37.4,30.8,4.36,,
2516,2023-04-05T12:20:45Z,37.6,30.8,4.34,,
2517,2023-04-05T12:20:48Z,37.6,30.8,4.34,,
2518,2023-04-05T12:20:51Z,37.6,30.8,4.36,,
2519,2023-04-05T12:20:54Z,37.6,30.8,4.33,,
2520,2023-04-05T12:20:57Z,37.5,30.8,4.33,,
2521,2023-04-05T12:21:00Z,37.5,30.8,4.34,,
2522,2023-04-05T12:21:03Z,37.5,30.8,4.34,,
2523,2023-04-05T12:21:06Z,37.5,30.8,4.36,,
2524,2023-04-05T12:21:09Z,37.5,30.8,4.34,,
2525,2023-04-05T12:21:12Z,37.6,30.4,4.36,,
2526,2023-04-05T12:21:15Z,37.6,30.8,4.34,,
2527,2023-04-05T12:21:18Z,37.5,30.8,4.36,,
2528,2023-04-05T12:21:21Z,37.5,30.8,4.37,,
2529,2023-04-05T12:21:24Z,37.5,30.8,4.36,,
2530,2023-04-05T12:21:27Z,37.5,30.8,4.36,,
2531,2023-04-05T12:21:30Z,37.5,30.4,4.37,,
2532,2023-04-05T12:21:33Z,37.5,30.8,4.37,,
2533,2023-04-05T12:21:36Z,37.5,30.8,4.36,,
2534,2023-04-05T12:21:39Z,37.5,30.8,4.38,,
2535,2023-04-05T12:21:42Z,37.5,30.8,4.36,,
2536,2023-04-05T12:21:45Z,37.5,30.8,4.37,,
2537,2023-04-05T12:21:48Z,37.5,30.8,4.38,,
2538,2023-04-05T12:21:51Z,37.5,30.8,4.37,,
2539,2023-04-05T12:21:54Z,37.5,30.8,4.37,,
2540,2023-04-05T12:21:57Z,37.5,30.8,4.37,,
2541,2023-04-05T12:22:00Z,37.5,30.8,4.37,,
2542,2023-04-05T12:22:03Z,37.6,30.4,4.38,,
2543,2023-04-05T12:22:06Z,37.5,30.4,4.38,,
2544,2023-04-05T12:22:09Z,37.6,30.8,4.38,,
2545,2023-04-05T12:22:12Z,37.6,30.8,4.38,,
2546,2023-04-05T12:22:15Z,37.7,30.8,4.37,,
2547,2023-04-05T12:22:18Z,37.6,30.4,4.38,,
2548,2023-04-05T12:22:21Z,37.5,30.8,4.38,,
2549,2023-04-05T12:22:24Z,37.6,30.8,4.38,,
2550,2023-04-05T12:22:27Z,37.5,30.8,4.38,,
2551,2023-04-05T12:22:30Z,37.5,30.4,4.37,,
2552,2023-04-05T12:22:33Z,37.7,30.8,4.38,,
2553,2023-04-05T12:22:36Z,37.5,30.8,4.39,,
2554,2023-04-05T12:22:39Z,37.5,30.8,4.39,,
2555,2023-04-05T12:22:42Z,37.5,30.8,4.39,,
2556,2023-04-05T12:22:45Z,37.6,30.8,4.38,,
2557,2023-04-05T12:22:48Z,37.6,30.8,4.39,,
2558,2023-04-05T12:22:51Z,37.6,30.8,4.4,,
2559,2023-04-05T12:22:54Z,37.5,30.8,4.39,,
2560,2023-04-05T12:22:57Z,37.6,30.4,4.39,,
2561,2023-04-05T12:23:00Z,37.5,30.8,4.39,,
2562,2023-04-05T12:23:03Z,37.4,30.8,4.39,,
2563,2023-04-05T12:23:06Z,37.5,30.4,4.39,,
2564,2023-04-05T12:23:09Z,37.5,30.4,4.39,,
2565,2023-04-05T12:23:12Z,37.5,30.8,4.38,,
2566,2023-04-05T12:23:15Z,37.6,30.4,4.39,,
2567,2023-04-05T12:23:18Z,37.5,30.8,4.4,,
2568,2023-04-05T12:23:21Z,37.5,30.4,4.4,,
2569,2023-04-05T12:23:24Z,37.4,30.4,4.39,,
2570,2023-04-05T12:23:27Z,37.5,30.1,4.4,,
2571,2023-04-05T12:23:30Z,37.6,30.4,4.4,,
2572,2023-04-05T12:23:33Z,37.7,30.4,4.4,,
2573,2023-04-05T12:23:36Z,37.5,30.4,4.4,,
2574,2023-04-05T12:23:39Z,37.7,30.8,4.4,,
2575,2023-04-05T12:23:42Z,37.4,30.4,4.4,,
2576,2023-04-05T12:23:45Z,37.5,30.4,4.4,,
2577,2023-04-05T12:23:48Z,37.5,30.8,4.42,,
2578,2023-04-05T12:23:51Z,37.4,30.4,4.4,,
2579,2023-04-05T12:23:54Z,37.5,30.1,4.4,,
2580,2023-04-05T12:23:57Z,37.4,30.4,4.42,,
2581,2023-04-05T12:24:00Z,37.5,30.8,4.42,,
2582,2023-04-05T12:24:03Z,37.4,30.8,4.4,,
2583,2023-04-05T12:24:06Z,37.5,30.8,4.42,,
2584,2023-04-05T12:24:09Z,37.4,30.4,4.4,,
2585,2023-04-05T12:24:12Z,37.6,30.4,4.42,,
2586,2023-04-05T12:24:15Z,37.4,30.4,4.42,,
2587,2023-04-05T12:24:18Z,37.4,30.4,4.42,,
2588,2023-04-05T12:24:21Z,37.6,30.4,4.42,,
2589,2023-04-05T12:24:24Z,37.4,30.4,4.42,,
2590,2023-04-05T12:24:27Z,37.6,30.4,4.43,,
2591,2023-04-05T12:24:30Z,37.5,30.4,4.43,,
2592,2023-04-05T12:24:33Z,37.5,30.8,4.43,,
2593,2023-04-05T12:24:36Z,37.4,30.4,4.43,,
2594,2023-04-05T12:24:39Z,37.4,30.4,4.43,,
2595,2023-04-05T12:24:42Z,37,30.1,4.43,,
2596,2023-04-05T12:24:45Z,36.9,30.1,4.43,,
2597,2023-04-05T12:24:48Z,36.8,30.1,4.43,,
2598,2023-04-05T12:24:51Z,36.7,30.1,4.44,,
2599,2023-04-05T12:24:54Z,36.9,30.1,4.44,,
2600,2023-04-05T12:24:57Z,36.7,30.1,4.44,,
2601,2023-04-05T12:25:00Z,36.8,30.1,4.44,,
2602,2023-04-05T12:25:03Z,36.9,30.1,4.44,,
2603,2023-04-05T12:25:06Z,36.8,30.1,4.44,,
2604,2023-04-05T12:25:09Z,36.9,30.1,4.44,,
2605,2023-04-05T12:25:12Z,36.8,30.1,4.44,,
2606,2023-04-05T12:25:15Z,36.8,30.1,4.44,,
2607,2023-04-05T12:25:18Z,36.9,30.1,4.45,,
2608,2023-04-05T12:25:21Z,36.7,30.1,4.44,,
2609,2023-04-05T12:25:24Z,36.8,30.1,4.45,,
2610,2023-04-05T12:25:27Z,36.9,30.1,4.44,,
2611,2023-04-05T12:25:30Z,36.9,30.1,4.44,,
2612,2023-04-05T12:25:33Z,36.9,30.1,4.45,,
2613,2023-04-05T12:25:36Z,38.2,31.2,4.44,,
2614,2023-04-05T12:25:39Z,38.1,31.2,4.44,,
2615,2023-04-05T12:25:42Z,38.2,31.2,4.45,,
2616,2023-04-05T12:25:45Z,38.2,31.2,4.44,,
2617,2023-04-05T12:25:48Z,38.2,31.2,4.45,,
2618,2023-04-05T12:25:51Z,38.2,31.2,4.45,,
2619,2023-04-05T12:25:54Z,38.2,31.2,4.43,,
2620,2023-04-05T12:25:57Z,38.2,31.2,4.44,,
2621,2023-04-05T12:26:00Z,38.2,31.2,4.46,,
2622,2023-04-05T12:26:03Z,38.2,31.2,4.46,,
2623,2023-04-05T12:26:06Z,38.2,31.2,4.44,,
2624,2023-04-05T12:26:09Z,38.2,31.2,4.46,,
2625,2023-04-05T12:26:12Z,38.2,31.2,4.45,,
2626,2023-04-05T12:26:15Z,38.2,31.2,4.45,,
2627,2023-04-05T12:26:18Z,38.2,31.2,4.46,,
2628,2023-04-05T12:26:21Z,38.2,31.2,4.45,,
2629,2023-04-05T12:26:24Z,38.2,31.2,4.45,,
2630,2023-04-05T12:26:27Z,38.2,31.2,4.48,,
2631,2023-04-05T12:26:30Z,38.2,31.2,4.46,,
2632,2023-04-05T12:26:33Z,38.2,31.2,4.46,,
2633,2023-04-05T12:26:36Z,38.1,31.2,4.46,,
2634,2023-04-05T12:26:39Z,38.2,31.2,4.46,,
2635,2023-04-05T12:26:42Z,38.2,31.2,4.46,,
2636,2023-04-05T12:26:45Z,38.2,31.2,4.46,,
2637,2023-04-05T12:26:48Z,38.2,31.2,4.48,,
2638,2023-04-05T12:26:51Z,38.2,31.2,4.48,,
2639,2023-04-05T12:26:54Z,38.2,31.5,4.49,,
2640,2023-04-05T12:26:57Z,38.2,31.2,4.48,,
2641,2023-04-05T12:27:00Z,38.2,31.2,4.45,,
2642,2023-04-05T12:27:03Z,38.3,31.2,4.46,,
2643,2023-04-05T12:27:06Z,38.2,31.2,4.48,,
2644,2023-04-05T12:27:09Z,38.2,31.2,4.48,,
2645,2023-04-05T12:27:12Z,38.2,31.2,4.48,,
2646,2023-04-05T12:27:15Z,38.2,31.2,4.48,,
2647,2023-04-05T12:27:18Z,38.2,31.2,4.48,,
2648,2023-04-05T12:27:21Z,38.2,31.2,4.48,,
2649,2023-04-05T12:27:24Z,38.1,31.2,4.49,,
2650,2023-04-05T12:27:27Z,38.1,30.8,4.48,,
2651,2023-04-05T12:27:30Z,38.2,31.2,4.49,,
2652,2023-04-05T12:27:33Z,38.2,31.2,4.49,,
2653,2023-04-05T12:27:36Z,38.2,31.2,4.5,,
2654,2023-04-05T12:27:39Z,38.2,31.2,4.49,,
2655,2023-04-05T12:27:42Z,38.2,31.5,4.48,,
2656,2023-04-05T12:27:45Z,38.2,31.2,4.49,,
2657,2023-04-05T12:27:48Z,38.2,31.2,4.5,,
2658,2023-04-05T12:27:51Z,38.2,31.2,4.49,,
2659,2023-04-05T12:27:54Z,38.2,31.2,4.5,,
2660,2023-04-05T12:27:57Z,38.2,31.2,4.5,,
2661,2023-04-05T12:28:00Z,38.2,31.2,4.49,,
2662,2023-04-05T12:28:03Z,38.2,31.2,4.5,,
2663,2023-04-05T12:28:06Z,38.2,31.2,4.5,,
2664,2023-04-05T12:28:09Z,38.2,31.5,4.51,,
2665,2023-04-05T12:28:12Z,38.2,31.2,4.5,,
2666,2023-04-05T12:28:15Z,38.2,31.2,4.5,,
2667,2023-04-05T12:28:18Z,38.2,31.2,4.5,,
2668,2023-04-05T12:28:21Z,38.2,31.5,4.49,,
2669,2023-04-05T12:28:24Z,38.2,31.5,4.51,,
2670,2023-04-05T12:28:27Z,38.2,31.2,4.5,,
2671,2023-04-05T12:28:30Z,38.2,31.2,4.5,,
2672,2023-04-05T12:28:33Z,38.2,31.2,4.5,,
2673,2023-04-05T12:28:36Z,38.2,31.2,4.5,,
2674,2023-04-05T12:28:39Z,38.3,31.2,4.5,,
2675,2023-04-05T12:28:42Z,38.2,31.2,4.5,,
2676,2023-04-05T12:28:45Z,38.2,31.2,4.51,,
2677,2023-04-05T12:28:48Z,38.2,31.5,4.5,,
2678,2023-04-05T12:28:51Z,38.2,31.2,4.5,,
2679,2023-04-05T12:28:54Z,38.2,31.2,4.5,,
2680,2023-04-05T12:28:57Z,38.2,31.2,4.51,,
2681,2023-04-05T12:29:00Z,38.2,31.2,4.5,,
2682,2023-04-05T12:29:03Z,38.2,31.2,4.51,,
2683,2023-04-05T12:29:06Z,38.2,31.2,4.52,,
2684,2023-04-05T12:29:09Z,38.2,31.2,4.51,,
2685,2023-04-05T12:29:12Z,38.2,31.2,4.52,,
2686,2023-04-05T12:29:15Z,38.2,31.2,4.51,,
2687,2023-04-05T12:29:18Z,38.2,31.2,4.52,,
2688,2023-04-05T12:29:21Z,38.2,31.2,4.51,,
2689,2023-04-05T12:29:24Z,38.2,31.2,4.52,,
2690,2023-04-05T12:29:27Z,38.2,31.2,4.52,,
2691,2023-04-05T12:29:30Z,38.2,31.5,4.54,,
2692,2023-04-05T12:29:33Z,38.2,31.2,4.52,,
2693,2023-04-05T12:29:36Z,38.2,31.2,4.52,,
2694,2023-04-05T12:29:39Z,38.2,31.2,4.52,,
2695,2023-04-05T12:29:42Z,38.2,31.2,4.54,,
2696,2023-04-05T12:29:45Z,38.2,31.2,4.52,,
2697,2023-04-05T12:29:48Z,38.2,31.2,4.54,,
2698,2023-04-05T12:29:51Z,38.3,31.2,4.54,,
2699,2023-04-05T12:29:54Z,38.2,31.2,4.54,,
2700,2023-04-05T12:29:57Z,38.2,31.2,4.52,,
2701,2023-04-05T12:30:00Z,38.2,31.2,4.54,,
2702,2023-04-05T12:30:03Z,38.2,31.2,4.54,,
2703,2023-04-05T12:30:06Z,38.2,31.2,4.52,,
2704,2023-04-05T12:30:09Z,38.2,31.2,4.55,,
2705,2023-04-05T12:30:12Z,38.2,31.2,4.55,,
2706,2023-04-05T12:30:15Z,38.2,31.2,4.54,,
2707,2023-04-05T12:30:18Z,38.2,31.2,4.55,,
2708,2023-04-05T12:30:21Z,38.2,31.2,4.55,,
2709,2023-04-05T12:30:24Z,38.3,31.2,4.52,,
2710,2023-04-05T12:30:27Z,38.2,31.5,4.55,,
2711,2023-04-05T12:30:30Z,38.2,31.2,4.55,,
2712,2023-04-05T12:30:33Z,38.2,31.5,4.54,,
2713,2023-04-05T12:30:36Z,38.2,31.2,4.56,,
2714,2023-04-05T12:30:39Z,38.2,31.5,4.55,,
2715,2023-04-05T12:30:42Z,38.2,31.5,4.55,,
2716,2023-04-05T12:30:45Z,38.2,31.2,4.56,,
2717,2023-04-05T12:30:48Z,38.2,31.2,4.56,,
2718,2023-04-05T12:30:51Z,38.2,31.2,4.56,,
2719,2023-04-05T12:30:54Z,38.2,31.2,4.55,,
2720,2023-04-05T12:30:57Z,38.2,31.5,4.55,,
2721,2023-04-05T12:31:00Z,38.2,31.2,4.55,,
2722,2023-04-05T12:31:03Z,38.2,31.5,4.56,,
2723,2023-04-05T12:31:06Z,38.2,31.2,4.56,,
2724,2023-04-05T12:31:09Z,38.2,31.2,4.55,,
2725,2023-04-05T12:31:12Z,38.2,31.2,4.56,,
2726,2023-04-05T12:31:15Z,38.2,31.5,4.56,,
2727,2023-04-05T12:31:18Z,38.2,31.2,4.56,,
2728,2023-04-05T12:31:21Z,38.2,31.2,4.56,,
2729,2023-04-05T12:31:24Z,38.2,31.2,4.57,,
2730,2023-04-05T12:31:27Z,38.2,31.2,4.57,,
2731,2023-04-05T12:31:30Z,37.9,30.8,4.57,,
2732,2023-04-05T12:31:33Z,37.9,31.2,4.57,,
2733,2023-04-05T12:31:36Z,37.9,31.2,4.57,,
2734,2023-04-05T12:31:39Z,38,31.2,4.57,,
2735,2023-04-05T12:31:42Z,38.2,31.2,4.58,,
2736,2023-04-05T12:31:45Z,38.2,31.2,4.56,,
2737,2023-04-05T12:31:48Z,38.2,31.5,4.58,,
2738,2023-04-05T12:31:51Z,38.2,31.2,4.58,,
2739,2023-04-05T12:31:54Z,38.2,31.5,4.58,,
2740,2023-04-05T12:31:57Z,38.2,31.2,4.57,,
2741,2023-04-05T12:32:00Z,38.2,31.2,4.57,,
2742,2023-04-05T12:32:03Z,38.2,31.2,4.57,,
2743,2023-04-05T12:32:06Z,38.2,31.2,4.58,,
2744,2023-04-05T12:32:09Z,38.2,31.2,4.57,,
2745,2023-04-05T12:32:12Z,38.2,31.2,4.58,,
2746,2023-04-05T12:32:15Z,37.9,31.2,4.58,,
2747,2023-04-05T12:32:18Z,37.9,31.2,4.58,,
2748,2023-04-05T12:32:21Z,37.9,30.4,4.6,,
2749,2023-04-05T12:32:24Z,37.9,30.8,4.58,,
2750,2023-04-05T12:32:27Z,37.9,30.8,4.58,,
2751,2023-04-05T12:32:30Z,37.8,30.8,4.6,,
2752,2023-04-05T12:32:33Z,37.9,31.2,4.58,,
2753,2023-04-05T12:32:36Z,37.7,31.2,4.58,,
2754,2023-04-05T12:32:39Z,37.8,30.8,4.6,,
2755,2023-04-05T12:32:42Z,37.9,30.8,4.6,,
